(481 of 1654) FJ553947_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 363-626	ITS2: 785-1022	
(482 of 1654) FJ553946_uncultured_... 892 bp.	ITS1	ITS2			ITS1: 362-538	ITS2: 697-854	
(483 of 1654) FJ553945_uncultured_... 959 bp.	ITS1	ITS2			ITS1: 362-578	ITS2: 737-921	
(484 of 1654) FJ553943_uncultured_... 911 bp.	ITS1	ITS2			ITS1: 362-555	ITS2: 714-873	
(485 of 1654) FJ553942_uncultured_... 940 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-902	
(486 of 1654) FJ553941_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(487 of 1654) FJ553940_uncultured_... 1035 bp.	ITS1	ITS2			ITS1: 362-583	ITS2: 743-997	
(488 of 1654) FJ553938_uncultured_... 878 bp.	ITS1	ITS2			ITS1: 362-512	ITS2: 671-840	
(489 of 1654) FJ553937_uncultured_... 925 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-887	
(490 of 1654) FJ553936_uncultured_... 981 bp.	ITS1	ITS2			ITS1: 363-563	ITS2: 723-943	
(491 of 1654) FJ553934_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-555	ITS2: 715-903	
(492 of 1654) FJ553933_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(493 of 1654) FJ553932_uncultured_... 1015 bp.	ITS1	ITS2			ITS1: 362-517	ITS2: 676-977	
(494 of 1654) FJ553931_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-508	ITS2: 667-903	
(495 of 1654) FJ553930_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(496 of 1654) FJ553929_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(497 of 1654) FJ553928_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(498 of 1654) FJ553927_uncultured_... 775 bp.	ITS1	ITS2			ITS1: 360-458	ITS2: 615-737	
(499 of 1654) FJ553926_uncultured_... 918 bp.	ITS1	ITS2			ITS1: 362-538	ITS2: 697-880	
(500 of 1654) FJ553925_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(501 of 1654) FJ553924_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(502 of 1654) FJ553923_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(503 of 1654) FJ553922_uncultured_... 1024 bp.	ITS1	ITS2			ITS1: 362-614	ITS2: 773-986	
(504 of 1654) FJ553920_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-899	
(505 of 1654) FJ553919_uncultured_... 1059 bp.	ITS1	ITS2			ITS1: 362-625	ITS2: 784-1021	
(506 of 1654) FJ553918_uncultured_... 943 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-905	
(507 of 1654) FJ553917_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-558	ITS2: 718-914	
(508 of 1654) FJ553914_uncultured_... 939 bp.	ITS1	ITS2			ITS1: 362-505	ITS2: 664-901	
(509 of 1654) FJ553913_uncultured_... 1172 bp.	ITS1	ITS2			ITS1: 670-828	ITS2: 987-1134	
(510 of 1654) FJ553912_uncultured_... 867 bp.	ITS1	ITS2			ITS1: 362-529	ITS2: 688-829	
(511 of 1654) FJ553911_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(512 of 1654) FJ553910_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(513 of 1654) FJ553909_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(514 of 1654) FJ553908_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(515 of 1654) FJ553907_uncultured_... 938 bp.	ITS1	ITS2			ITS1: 361-593	ITS2: 752-900	
(516 of 1654) FJ553906_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-826	
(517 of 1654) FJ553905_uncultured_... 874 bp.	ITS1	ITS2			ITS1: 362-508	ITS2: 667-836	
(518 of 1654) FJ553904_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 363-531	ITS2: 691-869	
(519 of 1654) FJ553903_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-560	ITS2: 720-939	
(520 of 1654) FJ553902_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-526	ITS2: 685-867	
(521 of 1654) FJ553900_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 364-551	ITS2: 710-870	
(522 of 1654) FJ553899_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(523 of 1654) FJ553898_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-569	ITS2: 729-965	
(524 of 1654) FJ553897_uncultured_... 1017 bp.	ITS1	ITS2			ITS1: 362-631	ITS2: 790-979	
(525 of 1654) FJ553896_uncultured_... 839 bp.	ITS1	ITS2			ITS1: 362-478	ITS2: 637-801	
(526 of 1654) FJ553895_uncultured_... 899 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-861	
(527 of 1654) FJ553894_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(528 of 1654) FJ553892_uncultured_... 866 bp.	ITS1	ITS2			ITS1: 362-522	ITS2: 681-828	
(529 of 1654) FJ553891_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(530 of 1654) FJ553890_uncultured_... 775 bp.	ITS1	ITS2			ITS1: 360-458	ITS2: 615-737	
(531 of 1654) FJ553889_uncultured_... 931 bp.	ITS1	ITS2			ITS1: 363-545	ITS2: 705-893	
(532 of 1654) FJ553888_uncultured_... 918 bp.	ITS1	ITS2			ITS1: 363-525	ITS2: 684-880	
(533 of 1654) FJ553887_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 364-538	ITS2: 699-917	
(534 of 1654) FJ553886_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(535 of 1654) FJ553885_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 363-524	ITS2: 683-866	
(536 of 1654) FJ553884_uncultured_... 867 bp.	ITS1	ITS2			ITS1: 362-528	ITS2: 687-829	
(537 of 1654) FJ553883_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 362-579	ITS2: 739-917	
(538 of 1654) FJ553882_uncultured_... 938 bp.	ITS1	ITS2			ITS1: 362-552	ITS2: 712-900	
(539 of 1654) FJ553881_uncultured_... 1200 bp.	ITS1	ITS2			ITS1: 700-860	ITS2: 1019-1162	
(540 of 1654) FJ553880_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(541 of 1654) FJ553879_uncultured_... 1037 bp.	ITS1	ITS2			ITS1: 364-585	ITS2: 745-999	
(542 of 1654) FJ553877_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(543 of 1654) FJ553876_uncultured_... 903 bp.	ITS1	ITS2			ITS1: 362-511	ITS2: 670-865	
(544 of 1654) FJ553875_uncultured_... 897 bp.	ITS1	ITS2			ITS1: 360-552	ITS2: 711-859	
(545 of 1654) FJ553874_uncultured_... 997 bp.	ITS1	ITS2			ITS1: 362-564	ITS2: 724-959	
(546 of 1654) FJ553872_uncultured_... 896 bp.	ITS1	ITS2			ITS1: 361-554	ITS2: 713-858	
(547 of 1654) FJ553871_uncultured_... 903 bp.	ITS1	ITS2			ITS1: 360-477	ITS2: 637-865	
(548 of 1654) FJ553870_uncultured_... 882 bp.	ITS1	ITS2			ITS1: 362-478	ITS2: 637-844	
(549 of 1654) FJ553869_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(550 of 1654) FJ553867_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-563	ITS2: 722-928	
(551 of 1654) FJ553865_uncultured_... 997 bp.	ITS1	ITS2			ITS1: 362-554	ITS2: 713-959	
(552 of 1654) FJ553864_uncultured_... 900 bp.	ITS1	ITS2			ITS1: 360-476	ITS2: 636-862	
(553 of 1654) FJ553863_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 363-524	ITS2: 683-866	
(554 of 1654) FJ553862_uncultured_... 924 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-886	
(555 of 1654) FJ553861_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(556 of 1654) FJ553860_uncultured_... 983 bp.	ITS1	ITS2			ITS1: 362-548	ITS2: 708-945	
(557 of 1654) FJ553859_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(558 of 1654) FJ553858_uncultured_... 899 bp.	ITS1	ITS2			ITS1: 360-476	ITS2: 636-861	
(559 of 1654) FJ553857_uncultured_... 995 bp.	ITS1	ITS2			ITS1: 362-581	ITS2: 740-957	
(560 of 1654) FJ553856_uncultured_... 946 bp.	ITS1	ITS2			ITS1: 363-534	ITS2: 693-908	
(561 of 1654) FJ553854_uncultured_... 1262 bp.	ITS1	ITS2			ITS1: 761-918	ITS2: 1077-1224	
(562 of 1654) FJ553853_uncultured_... 950 bp.	ITS1	ITS2			ITS1: 362-596	ITS2: 755-912	
(563 of 1654) FJ553852_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(564 of 1654) FJ553851_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(565 of 1654) FJ553850_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 362-550	ITS2: 709-898	
(566 of 1654) FJ553849_uncultured_... 870 bp.	ITS1	ITS2			ITS1: 362-509	ITS2: 668-832	
(567 of 1654) FJ553848_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-480	ITS2: 639-826	
(568 of 1654) FJ553847_uncultured_... 857 bp.	ITS1	ITS2			ITS1: 361-515	ITS2: 674-819	
(569 of 1654) FJ553846_uncultured_... 1304 bp.	ITS1	ITS2			ITS1: 755-909	ITS2: 1068-1266	
(570 of 1654) FJ553845_uncultured_... 914 bp.	ITS1	ITS2			ITS1: 362-548	ITS2: 707-876	
(571 of 1654) FJ553844_uncultured_... 870 bp.	ITS1	ITS2			ITS1: 362-517	ITS2: 676-832	
(572 of 1654) FJ553843_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(573 of 1654) FJ553842_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(574 of 1654) FJ553841_uncultured_... 999 bp.	ITS1	ITS2			ITS1: 363-582	ITS2: 741-961	
(575 of 1654) FJ553840_uncultured_... 878 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-840	
(576 of 1654) FJ553839_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(577 of 1654) FJ553838_uncultured_... 930 bp.	ITS1	ITS2			ITS1: 363-528	ITS2: 687-892	
(578 of 1654) FJ553837_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 364-535	ITS2: 696-917	
(579 of 1654) FJ553836_uncultured_... 979 bp.	ITS1	ITS2			ITS1: 362-564	ITS2: 724-941	
(580 of 1654) FJ553835_uncultured_... 945 bp.	ITS1	ITS2			ITS1: 364-536	ITS2: 695-907	
(581 of 1654) FJ553834_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-825	
(582 of 1654) FJ553833_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 363-550	ITS2: 709-869	
(583 of 1654) FJ553832_uncultured_... 879 bp.	ITS1	ITS2			ITS1: 362-501	ITS2: 660-841	
(584 of 1654) FJ553831_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-529	ITS2: 689-867	
(585 of 1654) FJ553830_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 364-551	ITS2: 710-870	
(586 of 1654) FJ553829_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(587 of 1654) FJ553828_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-870	
(588 of 1654) FJ553827_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(589 of 1654) FJ553826_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-569	ITS2: 729-965	
(590 of 1654) FJ553825_uncultured_... 867 bp.	ITS1	ITS2			ITS1: 362-523	ITS2: 682-829	
(591 of 1654) FJ553823_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(592 of 1654) FJ553822_uncultured_... 985 bp.	ITS1	ITS2			ITS1: 361-585	ITS2: 744-947	
(593 of 1654) FJ553821_uncultured_... 934 bp.	ITS1	ITS2			ITS1: 362-577	ITS2: 736-896	
(594 of 1654) FJ553820_uncultured_... 1264 bp.	ITS1	ITS2			ITS1: 763-920	ITS2: 1079-1226	
(595 of 1654) FJ553819_uncultured_... 852 bp.	ITS1	ITS2			ITS1: 360-492	ITS2: 651-814	
(596 of 1654) FJ553818_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(597 of 1654) FJ553817_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(598 of 1654) FJ553816_uncultured_... 889 bp.	ITS1	ITS2			ITS1: 361-546	ITS2: 705-851	
(599 of 1654) FJ553815_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(600 of 1654) FJ553814_uncultured_... 1082 bp.	ITS1	ITS2			ITS1: 578-737	ITS2: 896-1044	
(601 of 1654) FJ553813_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-826	
(602 of 1654) FJ553812_uncultured_... 859 bp.	ITS1	ITS2			ITS1: 361-518	ITS2: 677-821	
(603 of 1654) FJ553811_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(604 of 1654) FJ553810_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(605 of 1654) FJ553809_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 364-537	ITS2: 698-914	
(606 of 1654) FJ553808_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-558	ITS2: 718-914	
(607 of 1654) FJ553807_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(608 of 1654) FJ553806_uncultured_... 916 bp.	ITS1	ITS2			ITS1: 363-525	ITS2: 684-878	
(609 of 1654) FJ553805_uncultured_... 940 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-902	
(610 of 1654) FJ553804_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 363-561	ITS2: 721-939	
(611 of 1654) FJ553803_uncultured_... 961 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-923	
(612 of 1654) FJ553802_uncultured_... 953 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-915	
(613 of 1654) FJ553801_uncultured_... 932 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-894	
(614 of 1654) FJ553800_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-904	
(615 of 1654) FJ553799_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(616 of 1654) FJ553798_uncultured_... 968 bp.	ITS1	ITS2			ITS1: 364-536	ITS2: 695-930	
(617 of 1654) FJ553797_uncultured_... 869 bp.	ITS1	ITS2			ITS1: 362-478	ITS2: 637-831	
(618 of 1654) FJ553796_uncultured_... 940 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-902	
(619 of 1654) FJ553794_uncultured_... 1254 bp.	ITS1	ITS2			ITS1: 755-910	ITS2: 1069-1216	
(620 of 1654) FJ553793_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(621 of 1654) FJ553792_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(622 of 1654) FJ553791_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(623 of 1654) FJ553790_uncultured_... 997 bp.	ITS1	ITS2			ITS1: 362-554	ITS2: 713-959	
(624 of 1654) FJ553789_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 359-553	ITS2: 712-904	
(625 of 1654) FJ553787_uncultured_... 1254 bp.	ITS1	ITS2			ITS1: 755-909	ITS2: 1068-1216	
(626 of 1654) FJ553786_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(627 of 1654) FJ553785_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(628 of 1654) FJ553784_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(629 of 1654) FJ553783_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(630 of 1654) FJ553782_uncultured_... 954 bp.	ITS1	ITS2			ITS1: 363-518	ITS2: 677-916	
(631 of 1654) FJ553781_uncultured_... 846 bp.	ITS1	ITS2			ITS1: 362-504	ITS2: 663-808	
(632 of 1654) FJ553780_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(633 of 1654) FJ553779_uncultured_... 951 bp.	ITS1	ITS2			ITS1: 362-543	ITS2: 702-913	
(634 of 1654) FJ553778_uncultured_... 920 bp.	ITS1	ITS2			ITS1: 363-526	ITS2: 686-882	
(635 of 1654) FJ553777_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(636 of 1654) FJ553776_uncultured_... 943 bp.	ITS1	ITS2			ITS1: 364-550	ITS2: 710-905	
(637 of 1654) FJ553775_uncultured_... 999 bp.	ITS1	ITS2			ITS1: 363-591	ITS2: 750-961	
(638 of 1654) FJ553774_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 363-528	ITS2: 687-898	
(639 of 1654) FJ553772_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(640 of 1654) FJ553771_uncultured_... 1201 bp.	ITS1	ITS2			ITS1: 698-860	ITS2: 1019-1163	
(641 of 1654) FJ553770_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(642 of 1654) FJ553769_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(643 of 1654) FJ553768_uncultured_... 971 bp.	ITS1	ITS2			ITS1: 362-614	ITS2: 773-933	
(644 of 1654) FJ553767_uncultured_... 934 bp.	ITS1	ITS2			ITS1: 362-530	ITS2: 689-896	
(645 of 1654) FJ553766_uncultured_... 862 bp.	ITS1	ITS2			ITS1: 362-518	ITS2: 677-824	
(646 of 1654) FJ553765_uncultured_... 1010 bp.	ITS1	ITS2			ITS1: 362-597	ITS2: 756-972	
(647 of 1654) FJ553764_uncultured_... 923 bp.	ITS1	ITS2			ITS1: 362-529	ITS2: 688-885	
(648 of 1654) FJ553763_uncultured_... 938 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-900	
(649 of 1654) FJ553762_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-569	ITS2: 729-965	
(650 of 1654) FJ553761_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-569	ITS2: 729-965	
(651 of 1654) FJ553760_uncultured_... 912 bp.	ITS1	ITS2			ITS1: 362-543	ITS2: 702-874	
(652 of 1654) FJ553759_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 363-537	ITS2: 697-869	
(653 of 1654) FJ553758_uncultured_... 854 bp.	ITS1	ITS2			ITS1: 362-465	ITS2: 624-816	
(654 of 1654) FJ553757_uncultured_... 999 bp.	ITS1	ITS2			ITS1: 363-591	ITS2: 750-961	
(655 of 1654) FJ553756_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(656 of 1654) FJ553755_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(657 of 1654) FJ553754_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(658 of 1654) FJ553753_uncultured_... 967 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 721-929	
(659 of 1654) FJ553752_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-587	ITS2: 746-928	
(660 of 1654) FJ553751_uncultured_... 898 bp.	ITS1	ITS2			ITS1: 360-475	ITS2: 635-860	
(661 of 1654) FJ553750_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(662 of 1654) FJ553748_uncultured_... 1253 bp.	ITS1	ITS2			ITS1: 755-909	ITS2: 1068-1215	
(663 of 1654) FJ553747_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(664 of 1654) FJ553746_uncultured_... 1253 bp.	ITS1	ITS2			ITS1: 755-909	ITS2: 1068-1215	
(665 of 1654) FJ553745_uncultured_... 953 bp.	ITS1	ITS2			ITS1: 364-545	ITS2: 704-915	
(666 of 1654) FJ553744_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(667 of 1654) FJ553743_uncultured_... 934 bp.	ITS1	ITS2			ITS1: 362-547	ITS2: 707-896	
(668 of 1654) FJ553742_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(669 of 1654) FJ553741_uncultured_... 862 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-824	
(670 of 1654) FJ553740_uncultured_... 951 bp.	ITS1	ITS2			ITS1: 362-569	ITS2: 728-913	
(671 of 1654) FJ553739_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(672 of 1654) FJ553737_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 362-528	ITS2: 688-866	
(673 of 1654) FJ553736_uncultured_... 902 bp.	ITS1	ITS2			ITS1: 363-479	ITS2: 639-864	
(674 of 1654) FJ553735_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-526	ITS2: 686-881	
(675 of 1654) FJ553734_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 364-538	ITS2: 699-917	
(676 of 1654) FJ553732_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(677 of 1654) FJ553731_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-526	ITS2: 685-867	
(678 of 1654) FJ553730_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(679 of 1654) FJ553729_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-870	
(680 of 1654) FJ553728_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(681 of 1654) FJ553727_uncultured_... 775 bp.	ITS1	ITS2			ITS1: 360-458	ITS2: 615-737	
(682 of 1654) FJ553726_uncultured_... 924 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-886	
(683 of 1654) FJ553725_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 361-520	ITS2: 679-868	
(684 of 1654) FJ553724_uncultured_... 913 bp.	ITS1	ITS2			ITS1: 360-531	ITS2: 690-875	
(685 of 1654) FJ553723_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-567	ITS2: 727-965	
(686 of 1654) FJ553722_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-899	
(687 of 1654) FJ553721_uncultured_... 1016 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-978	
(688 of 1654) FJ553720_uncultured_... 927 bp.	ITS1	ITS2			ITS1: 363-583	ITS2: 742-889	
(689 of 1654) FJ553719_uncultured_... 1025 bp.	ITS1	ITS2			ITS1: 363-580	ITS2: 739-987	
(690 of 1654) FJ553717_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(691 of 1654) FJ553716_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-526	ITS2: 686-881	
(692 of 1654) FJ553715_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(693 of 1654) FJ553714_uncultured_... 865 bp.	ITS1	ITS2			ITS1: 362-526	ITS2: 685-827	
(694 of 1654) FJ553713_uncultured_... 873 bp.	ITS1	ITS2			ITS1: 362-477	ITS2: 637-835	
(695 of 1654) FJ553712_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(696 of 1654) FJ553711_uncultured_... 849 bp.	ITS1	ITS2			ITS1: 362-513	ITS2: 672-811	
(697 of 1654) FJ553710_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(698 of 1654) FJ553709_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(699 of 1654) FJ553708_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 362-535	ITS2: 695-867	
(700 of 1654) FJ553707_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-526	ITS2: 685-825	
(701 of 1654) FJ553706_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(702 of 1654) FJ553705_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(703 of 1654) FJ553704_uncultured_... 958 bp.	ITS1	ITS2			ITS1: 364-541	ITS2: 700-920	
(704 of 1654) FJ553703_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-825	
(705 of 1654) FJ553702_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(706 of 1654) FJ553699_uncultured_... 901 bp.	ITS1	ITS2			ITS1: 363-517	ITS2: 677-863	
(707 of 1654) FJ553698_uncultured_... 870 bp.	ITS1	ITS2			ITS1: 364-525	ITS2: 684-832	
(708 of 1654) FJ553697_uncultured_... 918 bp.	ITS1	ITS2			ITS1: 363-525	ITS2: 684-880	
(709 of 1654) FJ553696_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(710 of 1654) FJ553695_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-914	
(711 of 1654) FJ553694_uncultured_... 887 bp.	ITS1	ITS2			ITS1: 362-533	ITS2: 692-849	
(712 of 1654) FJ553693_uncultured_... 913 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-875	
(713 of 1654) FJ553692_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 361-520	ITS2: 679-826	
(714 of 1654) FJ553691_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(715 of 1654) FJ553690_uncultured_... 875 bp.	ITS1	ITS2			ITS1: 362-530	ITS2: 689-837	
(716 of 1654) FJ553689_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(717 of 1654) FJ553688_uncultured_... 900 bp.	ITS1	ITS2			ITS1: 362-516	ITS2: 676-862	
(718 of 1654) FJ553687_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(719 of 1654) FJ553686_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(720 of 1654) FJ553685_uncultured_... 856 bp.	ITS1	ITS2			ITS1: 360-517	ITS2: 676-818	
